concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
45764523	Stationary cephalometric x-ray system, analog	Device	SNOMED	Physical Object	S	701228000	20150131	20991231	
45764524	Intravascular hemodynamic monitoring system guidewire	Device	SNOMED	Physical Object	S	701229008	20150131	20991231	
45764525	Spinal anesthesia needle, reprocessed	Device	SNOMED	Physical Object	S	701230003	20150131	20991231	
45764526	Flexible fiberoptic pharyngoscope	Device	SNOMED	Physical Object	S	701231004	20150131	20991231	
45764527	Electrocardiographic Holter analyzer	Device	SNOMED	Physical Object	S	701233001	20150131	20991231	
45764528	Collagen hemostatic agent, antimicrobial	Device	SNOMED	Physical Object	S	701234007	20150131	20991231	
45764529	Intrathecal anesthesia kit	Device	SNOMED	Physical Object	S	701235008	20150131	20991231	
45764530	Fiberoptic operating light system	Device	SNOMED	Physical Object	S	701236009	20150131	20991231	
45764531	Obstetrical data analyzer, prenatal	Device	SNOMED	Physical Object	S	701237000	20150131	20991231	
45764532	Pulmonary function analysis system, pediatric	Device	SNOMED	Physical Object	S	701238005	20150131	20991231	
45764533	Multiple gas analyzer	Device	SNOMED	Physical Object	S	701240000	20150131	20991231	
45764534	Ethylene oxide analyzer	Device	SNOMED	Physical Object	S	701241001	20150131	20991231	
45764535	Laser beam delivery unit, fiberoptic	Device	SNOMED	Physical Object	S	701242008	20150131	20991231	
45764536	Infant apnea monitor	Device	SNOMED	Physical Object	S	701243003	20150131	20991231	
45764537	Flexible fiberoptic ureteroscope	Device	SNOMED	Physical Object	S	701244009	20150131	20991231	
45764538	Catheter tunneller, reusable	Device	SNOMED	Physical Object	S	701245005	20150131	20991231	
45764539	Flexible fiberoptic cystoscope	Device	SNOMED	Physical Object	S	701246006	20150131	20991231	
45764540	Operating table system table top, gynecological	Device	SNOMED	Physical Object	S	701247002	20150131	20991231	
45764541	Flexible fiberoptic choledochoscope	Device	SNOMED	Physical Object	S	701248007	20150131	20991231	
45764542	Laryngotracheal anesthesia applicator	Device	SNOMED	Physical Object	S	701249004	20150131	20991231	
45764543	Gastro-esophageal mucosa barrier	Device	SNOMED	Physical Object	S	701251000	20150131	20991231	
45764544	Cardiac pulse generator analyzer cable, reusable	Device	SNOMED	Physical Object	S	701252007	20150131	20991231	
45764545	Alcohol breath analyzer	Device	SNOMED	Physical Object	S	701253002	20150131	20991231	
45764546	Bidirectional-anesthesia breathing circuit	Device	SNOMED	Physical Object	S	701254008	20150131	20991231	
45764547	Scalp hemostasis clip, reusable	Device	SNOMED	Physical Object	S	701255009	20150131	20991231	
45764548	Aerosol tent, pediatric	Device	SNOMED	Physical Object	S	701256005	20150131	20991231	
45764549	Disposable battery-powered surgical/orthopedic lavage system	Device	SNOMED	Physical Object	S	701257001	20150131	20991231	
45764550	Thermal vapor lung treatment system catheter	Device	SNOMED	Physical Object	S	701258006	20150131	20991231	
45764551	Cervical anesthesia kit	Device	SNOMED	Physical Object	S	701259003	20150131	20991231	
45764552	Hand-held basic diagnostic x-ray system, analog	Device	SNOMED	Physical Object	S	701260008	20150131	20991231	
45764553	Flexible fiberoptic lacrimal endoscope	Device	SNOMED	Physical Object	S	701262000	20150131	20991231	
45764554	Cardiac mapping system esophageal catheter, reprocessed	Device	SNOMED	Physical Object	S	701263005	20150131	20991231	
45764555	Flexible fiberoptic arthroscope	Device	SNOMED	Physical Object	S	701264004	20150131	20991231	
45764556	Neonatal intensive-care ventilator	Device	SNOMED	Physical Object	S	701265003	20150131	20991231	
45764557	Electromechanical orthopedic extracorporeal shock wave/pneumatic pressure wave therapy system	Device	SNOMED	Physical Object	S	701266002	20150131	20991231	
45764558	Flexible video esophagoscope	Device	SNOMED	Physical Object	S	701267006	20150131	20991231	
45764559	Enteral feeding kit, adult/pediatric, sterile	Device	SNOMED	Physical Object	S	701268001	20150131	20991231	
45764560	Flexible fiberoptic epiduroscope	Device	SNOMED	Physical Object	S	701269009	20150131	20991231	
45764561	Epidural/intrathecal anesthesia kit	Device	SNOMED	Physical Object	S	701270005	20150131	20991231	
45764562	Brachial plexus anesthesia kit	Device	SNOMED	Physical Object	S	701271009	20150131	20991231	
45764563	Stationary uro-gynecological fluoroscopic x-ray system, analog	Device	SNOMED	Physical Object	S	701272002	20150131	20991231	
45764564	Flexible fiberoptic esophagoscope	Device	SNOMED	Physical Object	S	701273007	20150131	20991231	
45764565	Medullary canal orthopedic reamer, rigid	Device	SNOMED	Physical Object	S	701274001	20150131	20991231	
45764567	Flexible fiberoptic hysteroscope	Device	SNOMED	Physical Object	S	701277008	20150131	20991231	
45764568	Dental reinforcing fiber	Device	SNOMED	Physical Object	S	701278003	20150131	20991231	
45764569	Flexible fiberoptic reconstructive surgery endoscope	Device	SNOMED	Physical Object	S	701279006	20150131	20991231	
45764570	Mercury vapor meter	Device	SNOMED	Physical Object	S	701280009	20150131	20991231	
45764571	Stationary general-purpose fluoroscopic x-ray system, analog	Device	SNOMED	Physical Object	S	701281008	20150131	20991231	
45764572	Silver recovery analyzer	Device	SNOMED	Physical Object	S	701282001	20150131	20991231	
45764573	Lead (Pb) analyzer	Device	SNOMED	Physical Object	S	701283006	20150131	20991231	
45764574	Nitrogen exhaled-gas-sample analyzer	Device	SNOMED	Physical Object	S	701285004	20150131	20991231	
45764575	Image display monitor, color	Device	SNOMED	Physical Object	S	701287007	20150131	20991231	
45764576	Flexible fiberoptic nephroscope	Device	SNOMED	Physical Object	S	701288002	20150131	20991231	
45764577	External defibrillator electrode, pediatric, reusable	Device	SNOMED	Physical Object	S	701289005	20150131	20991231	
45764578	Oxygen administration tent, neonatal/pediatric	Device	SNOMED	Physical Object	S	701290001	20150131	20991231	
45764579	Olfactometry system odor delivery unit	Device	SNOMED	Physical Object	S	701291002	20150131	20991231	
45765549	Computed tomography of cervical and lumbar spine	Procedure	SNOMED	Procedure	S	702515005	20150131	20991231	
45765550	Computed tomography of cervical and lumbar spine with contrast	Procedure	SNOMED	Procedure	S	702516006	20150131	20991231	
45765551	CT of facial bones and neck	Procedure	SNOMED	Procedure	S	702517002	20150131	20991231	
45765552	CT of facial bones and neck with contrast	Procedure	SNOMED	Procedure	S	702518007	20150131	20991231	
45765553	CT of head and facial bones	Procedure	SNOMED	Procedure	S	702519004	20150131	20991231	
45765554	CT of head and facial bones with contrast	Procedure	SNOMED	Procedure	S	702520005	20150131	20991231	
45765555	CT of lumbar spine and pelvis	Procedure	SNOMED	Procedure	S	702521009	20150131	20991231	
45765556	Computed tomography of lumbar spine and sacroiliac joints	Procedure	SNOMED	Procedure	S	702523007	20150131	20991231	
45765557	CT guided biopsy of spine	Procedure	SNOMED	Procedure	S	702524001	20150131	20991231	
45764566	Spinal anesthesia needle, single-use	Device	SNOMED	Physical Object	S	701275000	20150131	20991231	
45757986	Liquid crystal vein locator	Device	SNOMED	Physical Object	S	462447000	20150131	20991231	
45757987	Pulmonary function analysis system, adult	Device	SNOMED	Physical Object	S	462448005	20150131	20991231	
45757988	Periodontal hoe	Device	SNOMED	Physical Object	S	462449002	20150131	20991231	
45757989	Patient transfer system, manual	Device	SNOMED	Physical Object	S	462451003	20150131	20991231	
45757990	Pulsed signal therapy system extremity coil	Device	SNOMED	Physical Object	S	462453000	20150131	20991231	
45757991	Hemodialysis system dialysate pyrogen filter	Device	SNOMED	Physical Object	S	462454006	20150131	20991231	
45757992	Peripheral vascular infusion/aspiration catheter, antimicrobial	Device	SNOMED	Physical Object	S	462455007	20150131	20991231	
45757993	Inhalational analgesia unit	Device	SNOMED	Physical Object	S	462456008	20150131	20991231	
45757994	Pulmonary function valve	Device	SNOMED	Physical Object	S	462457004	20150131	20991231	
45757995	Instrument guard, reusable	Device	SNOMED	Physical Object	S	462458009	20150131	20991231	
45757996	PET system gantry	Device	SNOMED	Physical Object	S	462463008	20150131	20991231	
45757997	Hemodialysis chair, electric	Device	SNOMED	Physical Object	S	462465001	20150131	20991231	
45757998	Patient reverse-isolation chamber	Device	SNOMED	Physical Object	S	462466000	20150131	20991231	
45757999	Insect bite/sting hyperthermia device	Device	SNOMED	Physical Object	S	462467009	20150131	20991231	
45766539	Pichia kudriavzevii or Candida inconspicua	Condition	SNOMED	Clinical Finding	S	703722006	20150131	20991231	
45758000	Instrument chemical-disinfection system container	Device	SNOMED	Physical Object	S	462468004	20150131	20991231	
45758001	Radiation therapy beam block material, radiation collimator	Device	SNOMED	Physical Object	S	462469007	20150131	20991231	
45758002	Lip herpes dressing	Device	SNOMED	Physical Object	S	462473005	20150131	20991231	
45758003	Arthroscopic shaver/electrosurgical diathermy system generator	Device	SNOMED	Physical Object	S	462474004	20150131	20991231	
45758004	Hemorrhoid management system handpiece	Device	SNOMED	Physical Object	S	462475003	20150131	20991231	
45758005	Patient monitoring system module, blood pressure, noninvasive	Device	SNOMED	Physical Object	S	462476002	20150131	20991231	
45758006	Phonocardiograph	Device	SNOMED	Physical Object	S	462477006	20150131	20991231	
45758007	Nitrous oxide quick-connect coupling, male	Device	SNOMED	Physical Object	S	462479009	20150131	20991231	
45758008	Line-powered dental drilling/sawing system handpiece	Device	SNOMED	Physical Object	S	462480007	20150131	20991231	
45758009	Line-powered surgical saw system handpiece	Device	SNOMED	Physical Object	S	462483009	20150131	20991231	
45758010	Line-powered electromechanical operating table system column	Device	SNOMED	Physical Object	S	462484003	20150131	20991231	
45758011	Neurosurgical micro targeting drive	Device	SNOMED	Physical Object	S	462485002	20150131	20991231	
45758012	Patient transfer turntable	Device	SNOMED	Physical Object	S	462487005	20150131	20991231	
45758013	Argon-enhanced electrosurgical diathermy system gas delivery unit	Device	SNOMED	Physical Object	S	462488000	20150131	20991231	
45758014	Pulsed signal therapy system whole body coil	Device	SNOMED	Physical Object	S	462489008	20150131	20991231	
45758015	Pylorus clamp	Device	SNOMED	Physical Object	S	462493002	20150131	20991231	
45758016	Phototherapy eye protector, reusable	Device	SNOMED	Physical Object	S	462494008	20150131	20991231	
45758017	Instrument storage cabinet	Device	SNOMED	Physical Object	S	462496005	20150131	20991231	
45758018	Anorectal mucosa suppository	Device	SNOMED	Physical Object	S	462498006	20150131	20991231	
45758019	Arthroscopic shaver system blade, single-use	Device	SNOMED	Physical Object	S	462499003	20150131	20991231	
45758020	Infrared-light cold sore treatment device	Device	SNOMED	Physical Object	S	462500007	20150131	20991231	
45758021	Hemodialysis catheter, nonimplantable	Device	SNOMED	Physical Object	S	462501006	20150131	20991231	
45758022	Pelvic floor muscle exerciser	Device	SNOMED	Physical Object	S	462504003	20150131	20991231	
45758023	Patient positioning vacuum mattress	Device	SNOMED	Physical Object	S	462506001	20150131	20991231	
45758024	Non-Braille tactile symbols training device	Device	SNOMED	Physical Object	S	462510003	20150131	20991231	
45758025	Periodontal curette	Device	SNOMED	Physical Object	S	462511004	20150131	20991231	
45758026	Hemodialysis dialysate	Device	SNOMED	Physical Object	S	462512006	20150131	20991231	
45758027	Pulse oximeter probe, reusable	Device	SNOMED	Physical Object	S	462513001	20150131	20991231	
45758028	Arterial blood pressure catheter	Device	SNOMED	Physical Object	S	462514007	20150131	20991231	
45758029	Nitrous oxide low pressure tubing	Device	SNOMED	Physical Object	S	462517000	20150131	20991231	
45758030	Radiation shielding spectacles	Device	SNOMED	Physical Object	S	462518005	20150131	20991231	
45758031	Line cord resistance tester	Device	SNOMED	Physical Object	S	462519002	20150131	20991231	
45758032	Negative-pressure wound therapy system foam dressing	Device	SNOMED	Physical Object	S	462521007	20150131	20991231	
45758033	Public address paging system	Device	SNOMED	Physical Object	S	462522000	20150131	20991231	
45758034	Neurosurgical ultrasonic navigation system	Device	SNOMED	Physical Object	S	462524004	20150131	20991231	
45758035	Gynecological operating table, electromechanical, line-powered	Device	SNOMED	Physical Object	S	462525003	20150131	20991231	
45758036	Neurosurgical ultrasonic navigation system transducer	Device	SNOMED	Physical Object	S	462527006	20150131	20991231	
45758037	Hand-held free weight exerciser	Device	SNOMED	Physical Object	S	462529009	20150131	20991231	
45758038	Appetite-suppression gastric balloon	Device	SNOMED	Physical Object	S	462531000	20150131	20991231	
45758039	Neurosurgical sponge	Device	SNOMED	Physical Object	S	462534008	20150131	20991231	
45758040	Nitrogen terminal unit	Device	SNOMED	Physical Object	S	462535009	20150131	20991231	
45758041	Hand-held intraoral dental x-ray system, digital	Device	SNOMED	Physical Object	S	462536005	20150131	20991231	
45758042	Physical therapy table, manual	Device	SNOMED	Physical Object	S	462537001	20150131	20991231	
45758043	Infrared thermography system	Device	SNOMED	Physical Object	S	462538006	20150131	20991231	
45758044	Hair clipper, electric	Device	SNOMED	Physical Object	S	462539003	20150131	20991231	
45758045	Radiation therapy treatment record/verify system application software	Device	SNOMED	Physical Object	S	462540001	20150131	20991231	
45759070	Nose prosthesis, external	Device	SNOMED	Physical Object	S	464109000	20150131	20991231	
45759071	Open infant incubator	Device	SNOMED	Physical Object	S	464110005	20150131	20991231	
45759072	Picture/drawing communication training device	Device	SNOMED	Physical Object	S	464113007	20150131	20991231	
45759073	Nystagmus inducing optokinetic drum	Device	SNOMED	Physical Object	S	464115000	20150131	20991231	
45759074	Ophthalmic Nd: YAG laser system	Device	SNOMED	Physical Object	S	464116004	20150131	20991231	
45759075	Antimicrobial bed mattress cover	Device	SNOMED	Physical Object	S	464117008	20150131	20991231	
45759076	Open-surgery electrosurgical forceps, single-use	Device	SNOMED	Physical Object	S	464119006	20150131	20991231	
45759077	Ophthalmic electrosurgical diathermy system generator, line-powered	Device	SNOMED	Physical Object	S	464121001	20150131	20991231	
45759078	Pneumatic wire driver	Device	SNOMED	Physical Object	S	464122008	20150131	20991231	
45759079	Esophagus brachytherapy system applicator, remote-afterloading	Device	SNOMED	Physical Object	S	464123003	20150131	20991231	
45759080	Antimicrobial shower curtain	Device	SNOMED	Physical Object	S	464124009	20150131	20991231	
